center,target,cfx,cfy,cfz
0,6,-3613373.9684189428,-32881656.185700018,-13419301.535252618
0,6,13829913.39144052,-10307946.238704655,-4713851.975964146
0,6,-597623.9964355683,-11164787.870731574,-4539820.072856189
0,6,-1372044.6128590072,-14041985.549856072,-5449594.860339204
0,6,1238107.5229366883,6073660.209412642,2505998.3182830196
0,6,-5131507.675590628,-8937437.911361318,-3246647.903132778
0,6,1295897.0724455027,13085421.250652542,5364659.578824606
0,6,1970634.5798721353,2352666.3861444313,863772.4178270418
0,6,62987.08831679504,9621246.445339128,3936022.0208741794
0,6,12805408.577638669,12592489.67690678,4366716.853130117
0,6,-1400567.3838162553,-143535.65063892244,-66545.98411878971
0,6,19174176.705651663,15110433.241013138,5033478.519759509
0,6,-2189185.4886227674,-10576085.202766286,-4333533.962284782
0,6,16861348.96013749,7969408.298443758,2316791.9382266663
0,6,-2000714.4298479494,-17444849.574484643,-7132628.8312175255
0,6,7207888.890099661,-5446150.861748202,-2503742.197268467
0,6,-1118686.779801303,-19266107.83338792,-7860713.314753538
0,6,-4890313.856108514,-19101318.924042206,-7284960.062394595
0,6,-80357.23657395972,-16959659.64726412,-6900825.984992691
0,6,-14414675.341209149,-27894353.277554717,-10266623.13728184
0,6,677445.7474792307,-12571822.623564579,-5096041.671628379
0,6,-18710580.36433344,-29850376.738914132,-10809857.49755348
0,6,990806.002988157,-8021789.21512003,-3233904.524077449
0,6,-17967101.47820235,-26114152.189790856,-9364423.313674388
0,6,936255.1630024232,-4438486.433312337,-1774800.6713027635
0,6,-14140682.395861875,-19453926.48984679,-6927963.70378107
0,6,694900.0473506388,-2125300.748817117,-839159.0891500758
0,6,-9468382.873352269,-12566705.088364366,-4451226.479570029
0,6,428494.24584897934,-871103.242105883,-336863.7039690463
0,6,-5478077.357012277,-7092096.281368173,-2500778.1735119387
0,6,224019.93488397775,-298457.1042452341,-111142.92208833112
0,6,-2752170.888231454,-3500257.2720451187,-1229327.089753119
0,6,99795.20287425997,-81311.76849928417,-27910.743152776133
0,6,-1198377.3184457717,-1504642.4767640256,-526495.519984035
0,6,37707.38825228931,-15427.59482986636,-4053.7198697199833
0,6,-448770.4083597809,-558295.2630270948,-194661.1904093238
0,6,11928.854522991229,-893.8426401761772,444.39444697493707
0,6,-142510.5135624232,-176170.36853541443,-61208.610600983055
0,6,3088.0299035817425,657.8787267882708,510.998562934417
0,6,-37521.150292729806,-46199.93273247859,-15993.893476295258
0,6,630.055705272769,297.3787478437659,179.67234528886513
0,6,-7903.529019051803,-9713.128413678842,-3349.93877836582
0,6,95.08707629615972,67.98114055789156,38.35281746009533
0,6,-1254.924053041079,-1542.115160206424,-529.7291431144163
0,6,9.411020476414292,8.972115461729867,4.968378837483487
0,6,-134.19626700756191,-165.1460947219326,-56.48296022539737
0,6,0.45324183766323783,0.5443579233107846,0.30449080922855143
0,6,-7.289862946935626,-8.992991894230364,-3.0610013136907663
0,7,633850478.206462,755678281.765662,321999360.3300754
0,7,-2392610284.9440002,1254104177.5822723,583092269.7287309
0,7,-905440951.8404171,-1285300533.3409004,-550112892.642446
0,7,946128687.3718904,-532980571.0713582,-246811014.65810928
0,7,137525773.56652123,229542589.74237016,98601957.65175097
0,7,331496897.92780983,-150180218.74179,-70462809.68884875
0,7,28613150.518111892,98328913.0278258,42667386.92203402
0,7,222555121.20896122,-110294667.133942,-51454510.96469392
0,7,22453345.517763957,62383372.852334894,27006195.401763666
0,7,103346300.85539682,-50285637.09474829,-23484967.300857417
0,7,12305343.042215172,29856331.463769775,12898972.172830528
0,7,8413535.237121142,-3409889.953592389,-1611902.7470658869
0,7,4358785.106335717,5364745.769183122,2280533.8015692118
0,7,-47725151.4503413,24200409.330017816,11275310.514843859
0,7,-592345.7413152624,-8238825.0379182985,-3609140.5630526086
0,7,-62441627.99377414,31264444.10884893,14577845.388003675
0,7,-2488517.945520971,-11266848.722832136,-4908208.517285807
0,7,-43713618.139603294,21762423.887623172,10151485.73029796
0,7,-1972855.5140448269,-6477511.139258232,-2815744.481627182
0,7,-6771618.86072854,3282040.58205989,1535020.8542937487
0,7,-131807.59680646326,1961132.1995484375,856773.6039185446
0,7,31019346.268366482,-15555778.276993565,-7250258.008058623
0,7,1836792.4008811873,9806434.218569595,4266608.76395911
0,7,55393983.561313845,-27670750.76023188,-12901264.360254796
0,7,3001435.464788648,13953715.218514083,6066097.799216719
0,7,58975174.47975272,-29422928.59737021,-13719334.487140875
0,7,2909848.4727316997,13148067.936117807,5711731.321426243
0,7,42551754.055922,-21225089.26011712,-9896293.664965892
0,7,1666904.7125934323,8076838.817556249,3504147.0052285856
0,7,13689176.650113257,-6851969.15339724,-3192544.300777531
0,7,-187285.5442361063,837839.3179306878,356433.779374403
0,7,-16658319.301922265,8248838.197218346,3850746.281183908
0,7,-1923685.5574651195,-5962402.869348125,-2597963.548934881
0,7,-38261034.96773848,18996698.193619635,8863352.891007217
0,7,-2915921.2233384256,-10162643.302663006,-4419984.589927805
0,7,-45029243.86214366,22373543.62514274,10437119.699766869
0,7,-2863437.071382767,-10734088.843610462,-4663558.553030891
0,7,-36654067.14250396,18229260.90860412,8502038.991208574
0,7,-1883899.6404621692,-8001126.77768194,-3471173.357916864
0,7,-18075878.25654517,9016221.248827541,4202522.949456424
0,7,-439220.7336780984,-3369524.469852654,-1455284.7934667896
0,7,2832683.133599188,-1363060.2557345177,-640238.5227162129
0,7,862782.8496975007,1291102.2766765195,570576.5492813324
0,7,18387949.731689077,-9101228.610401178,-4249466.823129619
0,7,1513303.403638684,4358193.816866781,1901129.5626368632
0,7,23825050.98127782,-11836533.745371522,-5523155.028727622
0,7,1295502.1131501587,4997267.901777389,2174559.7582420507
0,7,18677358.80554088,-9332247.72979084,-4351301.6427376205
0,7,353820.2694969354,3354617.858043833,1456000.7796794516
0,7,6416498.205153182,-3297830.8353800057,-1532458.9162070705
0,7,-885605.663171521,367786.66352253914,154637.1503823818
0,7,-7352032.518268836,3502872.4732522136,1642642.867014429
0,7,-1905515.5833696835,-2695344.0576315145,-1177238.445814675
0,7,-17315599.009386208,8448098.230987612,3949821.323988336
0,7,-2318536.459686359,-4764827.528891842,-2074301.2887145418
0,7,-20501158.095671333,10066212.917643258,4702246.112249672
0,7,-2025513.4025312052,-5353086.922405438,-2325421.9955638465
0,7,-17164888.63544376,8473023.768877342,3954706.5035604774
0,7,-1245896.4743867065,-4659224.316658191,-2018727.8961501035
0,7,-10267906.110650273,5114218.923479482,2383260.667961311
0,7,-409037.6355117033,-3381256.3001819523,-1459398.0412440489
0,7,-3877429.53127998,1980637.8055572477,918540.0104851101
0,7,44421.14457057101,-2343724.1971626976,-1007109.7550021969
0,7,-1255534.6499372544,671680.9740536929,308020.9374246105
0,7,-136772.3726730481,-2115938.523909428,-909596.1591965088
0,7,-3480383.5006934837,1720679.4641519312,800664.4297547142
0,7,-900902.7363711552,-2785698.6134608574,-1204178.7554833472
0,7,-9163545.50652766,4457317.975556717,2082565.1194431076
0,7,-1917632.1219726638,-3973926.7001448316,-1724475.8471905987
0,7,-15315297.689612076,7430735.9987792,3474753.245503144
0,7,-2729743.2854660535,-5063651.092885733,-2200606.7094892794
0,7,-18895660.86017387,9166048.861746842,4286988.229227339
0,7,-2963947.5941469725,-5522723.610768658,-2400187.961161524
0,7,-18299357.200584188,8886564.399682855,4155637.4704595692
0,7,-2504671.1020266954,-5163672.176219134,-2241741.7722107926
0,7,-14081355.787513392,6864281.818687661,3207804.3152418607
0,7,-1550276.9044113392,-4220755.919069107,-1828179.5577459512
0,7,-8604133.790699253,4245095.172329877,1979759.4802713182
0,7,-524235.349634751,-3214634.8539063786,-1387494.5586958264
0,7,-4802714.933636411,2446469.85231306,1135263.0275347002
0,7,119254.04127637314,-2676823.1102729295,-1152241.4295811106
0,7,-4680308.256617572,2427384.362307815,1123916.9372031775
0,7,105593.35076037212,-2871814.116916596,-1238072.8592394541
0,7,-8271791.409142255,4189122.4761877693,1947305.289513776
0,7,-532621.2242176103,-3654338.762292566,-1581395.213326536
0,7,-13585694.012776045,6753349.599729404,3148335.278577085
0,7,-1471968.4756654205,-4533066.557810422,-1967281.193092937
0,7,-17563047.259298667,8633217.176367022,4031333.3193235844
0,7,-2252167.156679135,-4911683.571892097,-2134904.952632532
0,7,-17596534.69887081,8573013.042078717,4008032.9884645687
0,7,-2495116.9095907533,-4391297.665374829,-1909752.905179296
0,7,-12872841.262217397,6197233.54821763,2901484.644506259
0,7,-2083878.662269285,-2986353.9690217357,-1297992.1373462286
0,7,-4873615.8758378895,2247383.205285866,1057285.4943132957
0,7,-1214341.8274683491,-1145541.7273008178,-495573.58583034
0,7,3232673.8648927403,-1720762.3691718879,-797603.3078645117
0,7,-293527.8347160157,438355.59092913376,194916.12311389757
0,7,8040702.286814256,-4046562.227959127,-1886482.1905967237
0,7,265951.1334018411,1143888.8244277143,502123.77247063065
0,7,7517219.675852534,-3747089.9044804852,-1749051.4241294207
0,7,253079.35253344354,713698.7285770813,313823.13214954565
0,7,1995313.1628486041,-997280.634657856,-466291.5676451071
0,7,-237455.14169215417,-615163.2270246575,-266252.5249313143
0,7,-5934650.238342114,2927852.076024382,1366239.7436516595
0,7,-858384.3700681869,-2207481.265642812,-960624.3817968944
0,7,-12597783.728518853,6227342.704264369,2906758.9887102195
0,7,-1194709.1945895012,-3309488.8744765236,-1440366.5608665077
0,7,-14915553.422404926,7393358.726301962,3450376.656011715
0,7,-986019.687553874,-3381351.702306123,-1470371.2681549904
0,7,-11790341.688410236,5884508.855027338,2744149.75365714
0,7,-270238.7768959659,-2327351.6722819027,-1009727.4707769254
0,7,-4534465.434312728,2334335.348490902,1084689.402426234
0,7,628966.1869561197,-518881.1718797385,-221418.32375973536
0,7,3844336.716843769,-1795077.707243048,-843926.3281108934
0,7,1268315.405225261,1393952.5442385464,610365.3311781819
0,7,10124734.923896685,-4931451.1079080645,-2306371.7834792137
0,7,1319975.24084785,2784863.84949481,1212623.1847736363
0,7,12371213.822598279,-6119649.971614605,-2856515.512250775
0,7,751349.4678467457,3318835.252019368,1440309.347431878
0,7,10708723.037184756,-5399314.669319087,-2514104.7531976793
0,7,-148966.5457309225,3058210.9843371115,1322275.2826228063
0,7,7015664.95937933,-3660518.819190539,-1696984.357796023
0,7,-917876.9526035764,2366686.822251185,1018726.4035153417
0,7,3743256.5308713554,-2077619.5255213722,-955743.5051804306
0,7,-1162939.4007576397,1674238.0549319491,717989.9215466579
0,7,2519513.6489044735,-1438085.0264430277,-659193.1797639901
0,7,-775655.877084991,1234545.160228992,530327.3578046791
0,7,3294530.5158400494,-1730154.8915631142,-801176.3832228729
0,7,4398.266344523402,1004609.221343589,435576.7864591945
0,7,4477338.49632697,-2205746.178130696,-1030156.7543977079
0,7,713896.1709217438,705844.4771956507,310438.4456627354
0,7,3966472.3015850685,-1871826.2949996432,-879688.0465168058
0,7,915182.4823622196,25104.343019725304,16978.302468318434
0,7,482206.28477289836,-126610.46268433645,-66815.35279117222
0,7,436186.3344762267,-1162763.731638627,-499712.87432201195
0,7,-5560948.063737675,2823951.6122237053,1312511.2737859974
0,7,-532524.0373588208,-2680478.3685296667,-1161561.14795586
0,7,-12150300.104957843,6012732.542278792,2805150.655093174
0,7,-1540783.0269845575,-4111018.964848047,-1785380.3721501546
0,7,-16708006.080999665,8205690.14084395,3832480.5226326613
0,7,-2128146.728719646,-5007010.741573055,-2175004.2266018684
0,7,-17498190.993754093,8574574.188211296,4005875.398568822
0,7,-2081334.020603036,-5132806.8164487025,-2227503.4690371063
0,7,-14621466.215523638,7172110.39698554,3349630.9181794315
0,7,-1553305.2213351824,-4604279.236022684,-1994241.7246673196
0,7,-10026134.540948408,4937100.985546657,2303460.786816338
0,7,-973036.7293119717,-3845422.878614855,-1661421.6191315348
0,7,-6508239.858377281,3216149.725612699,1498278.6098212372
0,7,-794153.9956205519,-3380890.4000510615,-1458755.9857325798
0,7,-6241186.825436854,3060028.3542648247,1426256.4948836695
0,7,-1225692.5625178632,-3574208.093786781,-1544635.1945364806
0,7,-9646838.21364508,4682095.901446385,2186888.462959044
0,7,-2102704.5107619017,-4451825.76422261,-1929340.823209192
0,7,-15233289.206147553,7377383.688969044,3449156.272442013
0,7,-2976419.235935118,-5705715.496660353,-2476824.018882438
0,7,-20479062.81481659,9941320.090599827,4648082.1431037495
0,7,-3375648.148866338,-6868134.821778747,-2981929.216899027
0,7,-23247972.16246529,11343498.785769068,5300880.455077591
0,7,-3087357.6714700838,-7557202.360176796,-3278280.407044653
0,7,-22917762.446321703,11268102.070120629,5260430.434551784
0,7,-2288074.8106539156,-7655044.33928016,-3316047.019646047
0,7,-20578402.030159093,10213874.304697573,4761945.701204231
0,7,-1442540.747265645,-7322497.222951508,-3167616.44034829
0,7,-18207046.524023123,9107674.151540235,4241308.282120336
0,7,-1024692.8637274461,-6851189.305100404,-2961914.8912964407
0,7,-17334914.676677138,8674325.297990222,4039075.060859393
0,7,-1226390.1674095131,-6448861.187911142,-2789847.592520126
0,7,-18024807.64185442,8950270.574929211,4172137.4412313476
0,7,-1832432.9471389793,-6091312.527440216,-2639590.4984506625
0,7,-18790331.21930148,9240906.579013338,4313841.584955633
0,7,-2344040.9271660717,-5532216.386875091,-2401632.3131005797
0,7,-17515147.726990346,8551281.284970907,3996454.3958563306
0,7,-2281959.7041599094,-4465214.859049159,-1940693.8681056467
0,7,-12815089.907999909,6228633.342826387,2913072.1202280126
0,7,-1486353.5674014462,-2739109.029149277,-1190529.0811612997
0,7,-5003844.595968992,2420768.5743748746,1132911.8277790502
0,7,-226524.83105356919,-493133.97480842797,-213003.63492732635
0,7,3945852.068202754,-1938106.504637295,-905474.418759242
0,7,953382.9915286492,1873708.1276271301,816139.080801771
0,7,11441887.619238917,-5614826.974696596,-2623337.0612112475
0,7,1562596.496099884,3885335.242626046,1688230.2509451564
0,7,15689974.642361915,-7746163.822836093,-3616015.992000663
0,7,1462871.3188288955,5216991.830784507,2262170.605105442
0,7,16623790.733733924,-8282041.917292936,-3861024.865043119
0,7,948033.3814207555,5834937.698103985,2525238.008826525
0,7,15779263.322274964,-7933224.623135536,-3693159.62208698
0,7,548335.240407847,5966936.223873723,2579122.904466258
0,7,15200987.504370721,-7661560.1538017625,-3564655.9571408955
0,7,679744.4918030293,5926418.087758377,2561823.269728045
0,7,16077576.340202875,-8037861.727488696,-3743319.0528428853
0,7,1362439.0599425177,5902226.224968648,2555106.964806336
0,7,17975443.713051364,-8875938.99844338,-4140710.552740399
0,7,2194500.210401063,5845061.873054483,2535300.631498965
0,7,19158989.13025086,-9374723.481897369,-4379357.070222049
0,7,2605157.450614993,5518874.28013533,2397018.2551665073
0,7,17785249.90674497,-8673192.214994002,-4054001.6703314856
0,7,2228248.4152220762,4679831.475948213,2032720.8198382917
0,7,13190332.301341554,-6453992.482968182,-3015526.933061514
0,7,1151566.4360656475,3264030.317317874,1415301.8249227693
0,7,6417475.762612149,-3197058.7360842666,-1490003.1868188235
0,7,-127704.62356876745,1459910.4217713247,629106.3038859558
0,7,-373753.19032394834,89217.12931493031,48122.748036485886
0,7,-1020252.4110237509,-383766.2682620436,-171710.85688138768
0,7,-5242322.927452931,2488594.927642784,1168208.5778591598
0,7,-1229328.3391120853,-1956307.8690178166,-851180.2187372367
0,7,-7670481.930584568,3743266.9229777777,1749757.9303868774
0,7,-945209.0919560087,-3161595.377713524,-1368929.6999291617
0,7,-8837709.621770155,4390237.26065924,2046228.0718166702
0,7,-712294.5962150948,-4157356.548286734,-1796376.051370179
0,7,-10772382.102538573,5373468.793845591,2502108.568756145
0,7,-1050384.5806878356,-5230333.858115216,-2260565.487061733
0,7,-14937067.61295457,7385911.834101458,3443111.4978835755
0,7,-2082817.7483711238,-6587254.266870674,-2851669.764748923
0,7,-21188481.066538222,10378237.806384875,4845203.69152219
0,7,-3427855.9581713243,-8196613.75719337,-3553970.4386424934
0,7,-27808490.13582846,13561852.765402617,6336578.854668783
0,7,-4436237.832826493,-9783011.550005997,-4244772.693065906
0,7,-32582743.36934288,15901784.488981165,7430206.29876203
0,7,-4620272.382548074,-10975598.021653548,-4761028.586355602
0,7,-34191645.30517244,16763054.906006468,7828277.488036981
0,7,-3981415.4059331263,-11511375.013322279,-4989083.473225079
0,7,-32963550.60876096,16269694.136904234,7590866.414409227
0,7,-3005284.135616807,-11359878.928774532,-4918537.156806635
0,7,-30479201.151807807,15134107.948326081,7054889.763599952
0,7,-2320151.64442612,-10691233.191401888,-4626482.873287818
0,7,-28315915.687809926,14083080.603004716,6563211.124845008
0,7,-2253039.5893303175,-9717302.279178234,-4206314.484698609
0,7,-26827562.954622656,13290878.234374339,6197536.333551503
0,7,-2597470.6893169703,-8522485.110048441,-3693262.923586918
0,7,-24841135.42771704,12228836.218563862,5707975.671471095
0,7,-2764952.330942073,-7006979.794429905,-3040732.663396901
0,7,-20510949.28771343,10049984.91529226,4694834.256352939
0,7,-2221245.1460679034,-4986290.555995166,-2165796.7558828746
0,7,-12748049.275468733,6247129.474079051,2918962.885349639
0,7,-898952.1786351526,-2380341.2969333204,-1033300.1239475306
0,7,-2217947.3416586793,1121855.3881372465,522480.24778425624
0,7,715303.8124500335,639843.9666931883,280212.54633861786
0,7,8813901.104927028,-4273068.400776001,-1999055.2447196383
0,7,1893708.5425807773,3654357.0554701095,1589192.1389928176
0,7,17703457.956079263,-8687954.609147277,-4058453.471787305
0,7,2164377.6187043376,6152289.445517547,2670123.907338555
0,7,22875226.023459934,-11346921.981420996,-5292994.024935118
0,7,1634657.539154548,7747008.329130024,3356418.206752623
0,7,24495261.51562525,-12274296.5632787,-5717478.252544771
0,7,899422.2307594963,8313201.554485631,3597167.976413808
0,7,23932333.576104585,-12066688.629699199,-5615582.768961494
0,7,593275.8608170687,7966378.812748361,3445806.358156808
0,7,22452019.69578694,-11303925.477054404,-5261237.959553821
0,7,912415.3950134484,6915538.364532054,2993751.2486257697
0,7,20147066.61331271,-10053584.991344938,-4684959.609615481
0,7,1464111.2709408386,5305390.141368648,2301348.394407336
0,7,15923893.856490502,-7849004.222521796,-3664272.681758952
0,7,1565555.6201588972,3165122.335277378,1377372.8018162856
0,7,8565003.628468253,-4160730.7777013713,-1947119.225632223
0,7,777079.3370136099,496489.3391226106,220072.820776953
0,7,-1940065.3097832357,998208.4450433253,462060.5485470177
0,7,-730586.5735774623,-2573451.7155992878,-1114745.0327581554
0,7,-13833173.133178677,6806474.908219764,3177159.307780448
0,7,-2261529.8262638273,-5701636.12972291,-2474953.2219056734
0,7,-24279836.713202346,11937770.900984129,5574261.144335639
0,7,-3081141.529472565,-8384972.239661014,-3638989.8460973664
0,7,-30865234.517511923,15239872.771025496,7112529.300695078
0,7,-2942226.8193519884,-10141746.99950158,-4397211.226677021
0,7,-32831545.89634978,16310864.89680089,7605753.150362718
0,7,-2247450.2315422674,-10704811.15743763,-4636343.970945699
0,7,-31177665.329936128,15566818.399140988,7253081.968605598
0,7,-1715207.1838658082,-10102114.141207121,-4372488.762827764
0,7,-27595282.56908423,13775612.486594453,6417675.371322956
0,7,-1799774.1309597308,-8579260.222070318,-3714441.8223294723
0,7,-23092639.1080824,11432170.629830524,5331280.777588737
0,7,-2317083.827157392,-6429585.847731109,-2788132.6429195018
0,7,-17381300.384566605,8462560.09754209,3955268.1134167765
0,7,-2579147.8515046835,-3858019.380873605,-1678448.9967543422
0,7,-9489027.54746424,4478153.261674195,2102163.0672619035
0,7,-1946229.8659501749,-971233.2723432359,-427973.51020133804
0,7,918572.7446892171,-639549.608439454,-286872.6931440376
0,7,-369615.7426006599,2115216.5050076786,913716.6450232525
0,7,12605379.01603289,-6312834.972592687,-2940544.6112092044
0,7,1509843.0342840133,5154259.9512691535,2236456.6071999916
0,7,23030909.683109373,-11372405.932580268,-5307649.215955525
0,7,2801722.824945068,7743044.831444752,3361371.6766019887
0,7,29681045.04180973,-14646536.631770963,-6836439.781106774
0,7,3010138.757044141,9434255.081310565,4092513.1785678193
0,7,31471134.450601153,-15598485.748687992,-7276054.849343376
0,7,2373565.8966530897,9913855.927389441,4295573.4680053275
0,7,29149324.42310658,-14527741.480111016,-6770723.802816939
0,7,1624043.666804352,9122341.628534779,3949001.9529372323
0,7,24407751.917904504,-12190160.357629007,-5678790.870314908
0,7,1354372.1183463433,7237319.706765244,3132999.2538275053
0,7,18436530.79604636,-9152601.479328467,-4266785.540981365
0,7,1508014.389074666,4539093.196228914,1968556.216463774
0,7,11101140.783100644,-5408206.891629709,-2527990.980336942
0,7,1419768.3969536168,1266964.1277972546,555473.247314565
0,7,1412659.1699515407,-563174.6921670787,-272255.6201273081
0,7,390924.91340604797,-2424986.953642413,-1043661.7543147084
0,7,-11107991.102160221,5566669.4076312,2590444.228365363
0,7,-1664935.111669751,-6388518.19672336,-2765599.3641575114
0,7,-25327380.20287974,12457055.642022105,5813758.577815689
0,7,-4047015.584576795,-10357286.935529526,-4491791.805390349
0,7,-38626289.90595807,18912752.058209114,8833643.669106087
0,7,-5732102.052290113,-13896875.163057443,-6029204.303886337
0,7,-48226339.85287167,23645082.483568896,11042885.58669951
0,7,-6119112.80267959,-16491079.433839684,-7151607.329622373
0,7,-52693897.278121,25947352.327951342,12111077.118354384
0,7,-5447436.062553735,-17719211.184934814,-7678510.583818571
0,7,-52440547.37636454,25941334.761752423,12100184.081108253
0,7,-4539084.4436662765,-17406191.548417248,-7538697.972944492
0,7,-48866364.97701752,24222013.341827285,11294505.34134261
0,7,-4075216.7795084477,-15647519.597175507,-6777119.184337928
0,7,-42926118.56438437,21229945.66583448,9902217.030720392
0,7,-4016958.222684208,-12708362.517335497,-5508095.596653987
0,7,-34383124.664066166,16907818.01086756,7892929.577555031
0,7,-3670904.8275784007,-8891105.339052092,-3858365.4375178693
0,7,-22422421.115467157,10950580.321030887,5117563.178245519
0,7,-2355996.778931996,-4480967.563683995,-1947179.182266531
0,7,-7106685.428086011,3438113.242724974,1609453.034781342
0,7,-103380.57605182314,197838.6682669203,85555.11958324733
0,7,9617151.876428174,-4713132.80175482,-2201340.7013639216
0,7,2229340.089231862,4688399.238232436,2038004.4545434706
0,7,24333305.651008137,-11918686.232288348,-5568632.110055323
0,7,3560685.415501748,8387582.584255332,3643711.406718451
0,7,33796530.70325935,-16646316.937094806,-7772137.506967186
0,7,3415051.4817955955,10674102.656642724,4631424.053705667
0,7,36562215.24122175,-18155733.470951978,-8467471.060056966
0,7,2274209.003716083,11125239.497493371,4820771.8745164145
0,7,33369219.20947833,-16704892.577437017,-7781842.189145838
0,7,1139937.6884540885,9689932.667832691,4194856.659652569
0,7,26084236.63114097,-13116493.39783788,-6106097.446679685
0,7,677897.8207706669,6707942.44176251,2903986.038989032
0,7,16218905.59811426,-8129485.67381229,-3786162.343405869
0,7,687954.7308991842,2772143.788996624,1203268.5611080136
0,7,4339838.949897967,-2114164.6769828573,-989087.2706574061
0,7,371421.1189486847,-1462685.139872359,-628664.3431805494
0,7,-9172906.161468184,4631287.82259796,2153640.8234694963
0,7,-837201.4686871204,-5401713.137413825,-2337868.046634243
0,7,-22843657.663195554,11342519.63880641,5288293.093544561
0,7,-2622784.2623244766,-8520011.970378118,-3695836.83273902
0,7,-33667894.36747785,16602754.06477228,7749544.969260167
0,7,-3933014.479123064,-10326990.626831215,-4484802.749083749
0,7,-38196769.22242225,18813326.24135102,8784040.283483228
0,7,-3821949.8022294384,-10393531.19671562,-4513967.971382154
0,7,-34449008.87512777,17037896.52284233,7951247.5831852285
0,7,-2261796.3825191325,-8486861.058541765,-3682253.949760658
0,7,-23153775.329700187,11572534.370696612,5393043.754550221
0,7,-191936.71294026892,-4743720.861403989,-2053576.5891692315
0,7,-7321091.928114245,3788455.255572262,1757144.7567998802
0,7,1258842.2361623882,252406.70109589046,113833.5870611973
0,7,9479218.356104353,-4611592.807105078,-2157113.869254159
0,7,1693244.2508362124,5577958.789205942,2418497.6643424593
0,7,24697823.166329905,-12312440.412215237,-5739059.814728207
0,7,1680810.439147859,10223421.44178299,4426929.878488543
0,7,37041860.90934781,-18545364.332878053,-8638558.875083853
0,7,2092155.1941743323,13357491.299214803,5784382.172108145
0,7,45467359.08033224,-22701629.442046735,-10578257.682730481
0,7,3147509.439029825,14469721.810814243,6271425.9239301095
0,7,48211807.63610672,-23935184.544768624,-11162259.915510857
0,7,4079215.350480828,13365628.199548882,5799937.34328157
0,7,43104912.39144951,-21291726.797294624,-9937409.76565239
0,7,3759551.862345768,10100510.881468771,4387750.676851757
0,7,29136692.91498684,-14374670.797686594,-6711266.331100228
0,7,1746433.5556954474,4959686.20410561,2155702.295290708
0,7,7947987.072668698,-3988081.595843248,-1858893.3641222464
0,7,-1218708.9944783624,-1492140.2829161214,-648262.2560351698
0,7,-16210335.227945074,7874164.915374988,3682206.6920917737
0,7,-3751276.0858526286,-8379076.15424065,-3638121.046874348
0,7,-38256974.92763162,18802782.245234523,8780363.469968861
0,7,-4937736.044353406,-14613534.819708588,-6338733.438561696
0,7,-54503811.89041771,26969293.588817563,12581994.658896219
0,7,-5010202.035442001,-19150909.345369615,-8299653.549550863
0,7,-63655698.50651376,31618569.49239109,14742226.272827515
0,7,-4959374.355820966,-21290049.722332753,-9223098.049565513
0,7,-66040037.45288529,32792842.200931963,15289299.667534849
0,7,-5456399.281470771,-20852431.331355516,-9035678.879684275
0,7,-62107174.98402817,30705103.88857991,14324035.85925453
0,7,-6120384.021634064,-18148347.757932145,-7869768.37434975
0,7,-51812222.605795585,25448441.73158634,11882497.816574829
0,7,-5858157.369061599,-13787661.259028353,-5983332.623030522
0,7,-35500791.081409544,17331213.061658874,8098993.310778433
0,7,-3980944.923614303,-8488156.531513998,-3682954.6115343054
0,7,-15317020.658233158,7447074.927830811,3480919.9794342793
0,7,-1031112.0050721907,-2994501.8642451884,-1293269.5192509878
0,7,4512982.379592788,-2214905.9026770582,-1037155.0034361292
0,7,1511658.3361752061,1914724.809966458,841429.3210037048
0,7,19211934.064498845,-9430734.17211559,-4407861.425908113
0,7,2422980.051289281,5456825.296544951,2376344.784280065
0,7,25779631.932680395,-12760533.418123702,-5955789.987699792
0,7,1728127.7715206111,7005235.291905075,3040791.7178655085
0,7,24274415.938159745,-12141377.184304181,-5657538.573370815
0,7,561387.7356605456,6332713.099258721,2742674.3251436157
0,7,17078580.1898227,-8615498.832528532,-4009033.692768995
0,7,27531.84739517694,3770074.7951412355,1631072.0781873288
0,7,6954614.234950373,-3505253.958135771,-1630991.9043699382
0,7,168555.79551769377,134829.87829327883,59790.443090213936
0,7,-4308954.376969161,2209293.5216641035,1025406.0228917578
0,7,45851.862921677304,-3557934.9994650716,-1537333.542792373
0,7,-15601462.670838764,7834930.514463936,3646845.7914691055
0,7,-1143387.2642730845,-6429176.687808543,-2784769.9652351914
0,7,-25220104.323635094,12480139.413255155,5821473.324336506
0,7,-3035679.573440319,-7920246.13629254,-3439402.1466602837
0,7,-30320651.79665439,14837693.596620183,6933050.990617854
0,7,-4227958.859235063,-7773956.384837218,-3382821.6290351506
0,7,-28058818.64581721,13657705.996962639,6387484.950048907
0,7,-3507887.7729824004,-5931565.663333303,-2583206.194032492
0,7,-17623370.26687607,8602017.843513528,4022043.4593005716
0,7,-1020645.4896519873,-2511844.8624282465,-1092500.7859099081
0,7,-1310066.9116184728,712345.6917479576,328754.1966589194
0,7,1781581.7335135955,2083824.5296080008,908281.0693130373
0,7,16464483.357218612,-7988038.619511627,-3737159.962868364
0,7,3395073.9285283852,7069368.314764327,3071486.308296931
0,7,31451226.852884788,-15469983.157781182,-7223451.722291408
0,7,3524600.883281073,11355510.885164678,4924740.820454208
0,7,41250096.30487402,-20461150.6483605,-9542051.103542604
0,7,3128616.612858074,13863048.219692415,6006680.613405136
0,7,45169913.67106559,-22464699.836318295,-10472085.177510682
