source_id,plx,g,b,r,teff
1240485962103780736,2.9054518744437696,7.887998,8.434257,7.1879463,4873.494
1240498331609669120,22.878308907626188,7.1206465,7.4168153,6.647041,5750.916
1240650579610431360,10.898559178180118,9.444381,9.756729,8.959184,5720.3984
1240680060265938944,3.382087910757359,6.8797503,7.4959416,6.1256294,4836.609
1240768158634661120,3.8348151861023148,8.136578,8.664913,7.4510756,4873.604
1240768570951523200,7.0957220885033205,8.165833,8.389158,7.780151,6401.209
1241035820996838016,10.593190586583374,9.335309,9.644984,8.85715,5766.514
1241145772159716736,3.570616592679517,10.869317,11.116487,10.4623785,6197.65
1241437795576302336,8.32067108349,8.34331,8.590827,7.928331,6408.723
1241547437501423872,36.576788403936014,9.415511,10.102097,8.616541,4306.6543
1241813244437212928,5.112291770928085,10.595517,10.872648,10.155447,5991.3994
1241974975725704960,7.935174477699123,9.658921,9.950725,9.200245,5898.1875
1242188762017679488,4.607521818093872,10.323009,10.59867,9.881372,5950.011
1242290363764013440,5.3458111954004295,8.656957,8.87806,8.278721,6396.0386
1242299881411548544,17.445304906468923,5.8209295,6.005839,5.493065,6717.2437
1242359529917455360,6.909127015721845,8.516831,8.978646,7.889229,4949.9067
1242559366155682560,2.2663866072051966,8.910639,9.436727,8.228581,4896.122
1242692956818604032,12.579781901389563,8.862033,9.161497,8.392348,5836.191
1242821634038734208,15.575027347998475,8.257541,8.572622,7.770665,5699.3433
1242907980061266688,0.9295131269765468,8.656916,9.581817,7.7034373,4772.66
1242937838673877120,7.877920762578832,7.3755264,7.886949,6.702956,4935.3843
1243022294910590208,5.292601797174496,9.93862,10.283601,9.420467,5608.0386
1243140217532632192,3.3254469169062,7.6422834,8.140817,6.9747715,4779.013
1243171759772528384,14.626951165131713,9.573862,9.988523,8.99203,5171.1206
1243288479804046464,21.99871474399693,9.765087,10.323106,9.059206,4583.746
1243494088478924416,4.873389073065192,9.859967,10.147831,9.404726,6073.1816
1243626231736314880,3.2800821354602814,10.056752,10.240591,9.731965,6787.6045
1243714334401174656,9.07112912963443,7.2668653,7.517618,6.8491015,6178.317
1244088340153863936,4.131496015093121,9.869913,10.104636,9.471831,6387.5327
1244439840276972672,4.364556928448962,11.069876,11.349012,10.628372,5963.1074
1244641978617773696,0.9391465449809788,8.872172,9.639933,8.020352,4080.5322
1244644727396803584,77.44122245908348,9.108179,10.003153,8.1753845,3846.104
1244803503748018304,5.305817223328663,5.4988513,5.9136496,4.916636,5462.476
1244816285569930752,4.7943698919735915,9.697469,9.971125,9.2446785,5933.441
1244855112075104384,5.328993218309345,8.98749,9.15791,8.68023,6856.839
1244874211793669504,4.3822964926777965,7.396816,7.9003487,6.72977,5085.2036
1244883183981398400,5.5858919323852625,9.649578,9.933201,9.193695,5911.504
1245201870554489856,3.9628567540344157,8.760255,8.939802,8.434536,6848.472
1245257395891999232,11.95141915696262,9.138082,9.44841,8.658417,5753.979
1245472625293100928,4.5231961828045115,9.3602495,9.569015,9.00087,6531.2886
1245788597446927616,14.939001139982446,7.5350223,7.75717,7.152464,6363.6763
1245877486090329344,6.3720201919647925,9.129925,9.319209,8.793537,6709.6367
1245892844893286784,1.246901682699617,9.936545,10.4519205,9.263721,4777.9272
1246306226905568128,12.922966239096308,10.759788,11.347124,10.034504,4634.295
1246362954833676416,15.373991861477462,7.3442674,7.5660305,6.9622536,6359.1396
1246477750719430016,2.1215950719717602,8.007279,8.667216,7.227914,4488.037
1246787258946683136,7.800529638016346,10.0953245,10.409997,9.609993,5870.484
1246829388281825408,7.634524900919243,9.284656,9.431172,8.798721,6340.7896
1246972256073861632,7.53108662989675,8.952631,9.193449,8.547246,6259.804
1247077121995346176,6.783091200726144,10.092389,10.427299,9.581113,5635.692
1247110141703922048,11.392315638381488,8.270203,8.515294,7.85636,6186.707
1247168931216260736,24.814800793772093,9.792822,10.396683,9.053658,4490.376
1247246618584616960,8.39073207415073,10.338632,10.667954,9.838515,5581.879
1247459236645743232,20.33718481638323,7.7918186,8.087135,7.325459,5845.637
1247630073265039488,1.8285696132552334,9.681056,10.194439,9.006253,4715.2876
1247701988197373568,6.801822490610539,9.339096,9.589409,8.920122,6169.684
1247810049574458624,6.007077836613424,9.815511,10.066286,9.401296,6135.092
1248049227713327872,16.17123631216669,7.5250297,7.7884173,7.090478,6005.593
1248126124807870848,1.4345305116858948,6.776149,7.853764,5.744357,4561.986
1248169899114517504,7.373670988266063,8.601544,8.840034,8.199501,6250.0044
1248230990729296896,5.028511286440739,7.2631035,7.8957143,6.5030274,4490.4844
1248234151825228928,7.790945987880374,8.428957,8.67091,8.019789,6497.418
1248246418251907072,5.978890205208133,10.155877,10.4262495,9.722408,6023.601
1248410584786040064,3.174740108297037,10.944497,11.232027,10.493631,6116.7363
1248533596945173248,4.180809875182941,10.367307,10.620316,9.951577,6400.3237
1248692648174081408,11.11362323708012,11.677332,12.147813,11.039369,4982.3794
1248972095926504960,3.1429591867097666,10.883752,11.141715,10.460788,6102.7095
1249080844498366976,2.5522001016936238,9.387002,9.861512,8.748619,5366.5283
1249183236518607360,1.4909672007459576,8.708534,9.339804,7.9473014,4831.6675
1249218214732128640,10.330814599095353,5.754958,5.7579722,5.723079,9913.707
1249453956897032192,2.764617808921384,8.739429,8.906527,8.433186,6906.5483
1249847032303796480,4.3701515895306375,10.138835,10.4500885,9.660205,5736.1562
1249931935217420928,2.7164980832336543,8.540879,9.091689,7.8421907,4568.803
1249955471638243456,2.671437091534282,6.06684,6.951498,5.1373873,4482.7236
1249969937088029056,31.65101086464544,7.7243104,8.063574,7.208869,5533.851
1250026321418740992,2.528197376832016,10.8300495,11.03814,10.477271,6684.192
1250248354048035968,3.022847500771392,8.24133,8.7719,7.5528283,4909.405
1250259383524053120,9.12884755773066,7.057128,7.5101,6.43398,4944.7085
1250273677175222400,12.088084145048889,8.734078,9.041937,8.258783,5795.5723
1250292300153709440,3.0743851090558545,10.670843,10.885273,10.302874,6498.263
1250487394747825280,6.41587560536289,6.8895607,7.342816,6.2620964,4943.473
1250501757118500608,10.888772773665469,8.667813,8.911936,8.257154,6187.1553
1250637821682316672,3.292771877548936,10.113171,10.353076,9.714486,6286.194
1250689498728781952,2.1346215212893807,8.963052,9.515042,8.262932,4565.0874
1250774058045105792,1.7915971399233128,8.103589,8.663077,7.389285,5455.2
1250801855073489280,41.941637240433785,8.625744,9.264186,7.8605785,4408.225
1251070032831290880,6.647749375513561,9.519457,9.875916,8.99263,5820.9023
1251140367215741696,10.178593682170053,9.462963,9.745921,9.009144,5995.315
1251817803817452800,2.9873779014379918,7.634402,8.210458,6.9138036,4480.1675
1251867453640360320,6.277233754666619,8.128478,8.355407,7.7428517,6366.0874
1251932290465668992,25.545447346955413,9.4066515,9.96173,8.703419,4607.2944
1252078422433778304,7.260350452119578,8.889031,9.105665,8.517712,6482.6143
1252157621630044160,4.217945988119335,10.609115,10.889021,10.161023,5986.09
1252463526380666240,17.865586921287154,7.50275,7.733375,7.110066,6312.899
1252560901879241344,15.351732356252882,6.345786,6.4315567,6.1616483,7780.127
1252659857925698432,3.9474842551952145,7.4787593,8.029636,6.778756,4555.889
1252907591639280384,10.996209240046504,9.489621,9.811423,8.998875,5694.655
1253199546336180736,12.899323897895048,7.971546,8.207085,7.5737033,6277.8447
1253293210982971392,6.4632857941910205,9.511034,9.773613,9.081832,6066.8403
1253387872062247424,7.13968342529683,7.83897,8.054761,7.4647346,6434.935
1253403299584956032,2.6955121047870163,10.385196,10.683925,9.920782,5850.4336
1253518473427726080,4.87600573288655,7.147478,7.66332,6.47377,4886.614
1253530804278310272,4.370355706779701,9.227141,9.300428,9.076241,8305.142
1253684224805836928,3.0841720866188074,8.154912,8.73611,7.4305205,4651.178
1253895090520006144,9.323698389981422,8.865092,9.109024,8.458513,6222.561
1254138357467591552,7.599948632352238,6.7089524,6.8641663,6.4182515,7167.6333
1254190240672507264,8.219443127579032,10.342792,10.669915,9.848172,5751.503
1254309365885512704,5.0620819589224215,8.695834,9.196737,8.031367,4871.8413
1254716631864416512,21.860058390155345,10.4147415,11.121221,9.601955,4145.356
1254984152491503488,6.78639929487114,8.246684,8.661005,7.651947,5633.9844
1255073354668049792,11.324482490091366,7.851907,8.070764,7.469008,6370.2124
1255176468242823552,7.03016545481306,7.7002363,8.113601,7.1069202,5863.1597
1255523913917186176,5.46511372141587,8.235723,8.756446,7.5562215,4906.81
1255848853963056128,26.04710309895215,6.1236978,6.318143,5.7812247,6744.551
1255953857323308672,3.8197539930430033,11.372672,11.644695,10.9389,6026.611
1256241998089421440,10.982497345656355,8.034026,8.241139,7.66876,6482.596
1256370950187557376,2.623270644789917,7.942928,8.439418,7.2821846,5211.535
1256383869449191680,5.365372727621535,7.0190506,7.6960483,6.227407,4610.543
1256412422391825152,2.9026126590971324,8.0937,8.606063,7.4247546,4847.372
1256535602053759872,5.755544762043703,6.807424,6.963628,6.5135403,7052.578
1256627170756607616,4.370111927550453,10.301222,10.552534,9.89034,6229.373
1256674342381620352,5.2872879446716246,9.333622,9.538251,8.979503,6562.334
1256709702848164864,5.85173940374892,10.270328,10.5473,9.8322935,5998.153
1256751965326325120,8.550977602515166,8.3541975,8.580842,7.9611197,6313.6577
1257120404800868736,2.9228457149876896,8.666823,9.165435,8.007886,4769.7056
1257273133837877632,4.791356006196903,7.97737,7.9857683,7.9294176,9871.634
1257600135467826048,2.859083393057872,8.259614,8.750655,7.6019087,5043.4175
1257648239101549568,6.912545218698582,8.367261,8.625657,7.943565,6114.655
1257688543075173760,6.555661052621896,8.645341,8.854946,8.286692,6540.865
1258074712174175744,11.17619486602894,9.7138405,10.0429735,9.210984,5674.352
1258095809053601408,24.687507191461147,10.206897,10.9365,9.3785305,4189.292
1258361993946738944,5.256717310741001,9.431912,9.739237,8.950061,5805.0967
1258410612976538368,22.693458600326707,6.843076,7.074004,6.4495983,6285.8765
1258551316104415744,5.548159504859611,7.41558,7.489472,7.248011,9912.793
1258670303879110144,6.266747387916706,9.987912,10.255012,9.555181,6031.3706
1258706553403062272,4.905120148776931,10.967781,11.275867,10.487765,5748.53
1258761322825995904,2.967599881621551,9.583246,9.741007,9.294898,7093.4575
1258868353411065344,1.6347855799826312,9.307053,9.933365,8.553028,4742.2075
1258981706187823616,2.2208295698273606,8.773489,9.291349,8.098415,4905.544
1259212706708968960,5.191079180466877,8.392057,8.595746,8.037779,6541.6157
1259446249851169664,1.766094792748616,9.268494,9.780382,8.600051,4803.654
1259650209257652096,23.253448804617218,9.951668,10.555974,9.211656,4558.8413
1259936872554856576,14.131083818528024,8.63466,8.927505,8.144969,5818.9824
1259982261769205504,3.1552177089452544,8.04404,8.600518,7.34085,4541.1816
1260141377421854208,1.9906222828811118,8.6742,9.190729,8.000743,4882.0044
1260296962612941440,10.652280486262415,8.0056,8.195153,7.66432,6677.209
1260316891261098752,20.6025131740588,8.388435,8.716181,7.888188,5623.6294
1260355683405766656,9.365533001611505,8.79805,9.028026,8.380634,6198.0923
1260473674747416832,5.775685211423032,7.2732673,7.3822184,7.057316,7429.9844
1260603172305614976,14.466126588285102,7.5508485,7.7681017,7.171525,6404.9985
1260678905464698496,7.066155262372263,9.338918,9.629112,8.882618,5905.5034
1260892416879118720,5.4085869627464085,8.476099,8.6605425,8.114772,6643.8657
1261132110413535104,2.817097046351421,8.174176,8.813159,7.4081035,4720.7964
1261198386053390336,6.420896663660069,9.315839,9.682013,8.7821865,5712.386
1261361427307368192,9.048663577617768,8.611096,8.888644,8.164825,5971.507
1261707601671900288,5.0966955226083535,9.544967,9.771496,9.159966,6433.8115
1261750207747411456,4.006206352723334,8.88001,8.933208,8.75754,9159.497
1262018454225426432,14.972304185450753,7.678004,7.9021215,7.2933426,6332.173
1262061919294554752,4.468778065242459,6.88959,7.422423,6.204102,4775.5015
1262150086382093824,9.21271491013246,9.098244,9.344956,8.682519,6174.2446
1262459427107148032,1.3018502277946813,9.070015,9.809922,8.236347,4342.832
1263161121684324352,8.255345670805456,9.211301,9.533798,8.717254,5661.4453
1263219911196620032,7.765864584111573,7.0697355,7.239146,6.7564034,7278.0376
1263342231864979840,2.9769490089480333,8.298355,8.850549,7.5963216,4581.912
1263380989649930880,8.384766096932646,8.84319,9.088697,8.437546,6231.435
1263421431062292096,9.047950752238151,6.29593,6.3156896,6.2256665,9868.827
1263538803928679296,3.1803962233078322,9.962065,10.198001,9.565825,6501.232
1263684351779979392,5.615174232213336,9.791382,10.063317,9.355995,6135.816
1263800693854381312,15.76965281375977,8.703037,9.024868,8.212034,5693.9453
1264088422303301632,2.757901445319129,8.327906,8.79607,7.6921473,5085.991
1264203385691704448,6.629876880546295,8.974421,9.236559,8.539936,6162.88
1264378895235615872,13.789117933058488,8.197234,8.473068,7.756542,6005.8994
1264536610730574464,8.553467139943569,8.874862,9.312575,8.2646475,5211.352
1264583374334606848,17.863671854281804,7.296377,7.5274744,6.902025,6292.5537
1264630412816366720,51.187520920833634,4.802299,5.034543,4.4395275,6456.2046
1264661680178370432,6.828145474966197,5.441864,6.0707445,4.6773868,4825.025
1265048261594583552,7.811307502533114,8.355062,8.604963,7.939011,6355.3184
1265313896731735680,4.461849270685649,9.859316,10.120088,9.432879,6166.122
1265629967669006208,19.715447503830696,7.0200243,7.235093,6.6467023,6446.518
1265671031852406272,26.925362370188957,7.3433833,7.6638684,6.846828,5627.2026
1265976524286377856,54.95020867828627,5.729347,6.021508,5.2628183,5872.434
1266032977336485760,3.031806633924533,7.0181603,7.7395597,6.1948204,4516.4487
1266150522001655808,3.9510536823932583,6.963354,7.498522,6.2684073,5001.2227
1266275660168679296,3.419568598204178,6.449906,7.2085915,5.597286,4633.0054
1266534457717824768,11.842257596639657,7.9360137,8.188216,7.516699,6119.0
1266610427099389824,4.803777383074616,10.861693,11.090604,10.465834,6504.534
1266612901000566528,5.069114603039476,8.8589115,9.071612,8.490825,6479.828
1266961549265501184,16.848663560008045,7.542207,7.788174,7.131561,6197.8745
1267641631567280256,4.681621238763038,10.2547655,10.501636,9.847585,6256.6265
1267834458419009920,3.865459890255784,7.067762,7.565668,6.405965,4789.0957
1268288625440676992,9.08868131216121,7.424213,7.6603475,7.023435,6448.6387
1268718225249552000,4.49933932126701,9.229962,9.477137,8.821021,6250.169
1268847761463148416,6.410347793076466,10.31721,10.615197,9.851248,5830.8975
1268919848194176128,2.7712815300823457,8.262523,8.792087,7.576934,4699.8125
1268966439999363072,6.171244388682193,7.2547216,7.2887754,7.1581354,9592.171
1269106971329586688,3.5740029614552222,10.724642,11.041423,10.238214,5773.1343
1269230185351067136,23.576116912314134,9.829857,10.449693,9.079008,4455.2773
1269606561924285440,7.118287677597207,7.044385,7.076974,6.9337335,9803.345
1269682703105555584,7.70193127092323,8.496119,8.74676,8.078557,6177.513
1269814472702060160,2.2491378355783476,8.972922,9.506091,8.284185,4900.9385
1269971050029993344,11.143317188822094,8.175427,8.398466,7.791839,6363.816
1270012694032212608,1.8219350433455161,7.944894,8.623408,7.1513696,4312.6494
1270070796352830464,5.874036270345866,8.152911,8.3694105,7.7776766,6590.2734
1270120308735724160,22.92220381969775,8.791194,9.209199,8.113915,4927.812
1270141233816466176,4.580834822931978,6.8741884,7.529384,6.0896845,4613.2217
1270266475065487744,1.100012722201065,10.914173,11.45968,10.214966,4879.4106
1270369966593794432,12.2740015546265,8.447472,8.747292,7.9712048,5746.8164
1270598596293518976,1.9410053521537052,9.092284,9.614681,8.411658,4926.5894
1270611618634374528,10.2502325113148,8.5096035,8.828426,8.014827,5633.8667
1270672091773964032,6.3683861182458195,9.501545,9.430293,8.853102,6343.599
1270673603602449024,6.402583224591202,9.086718,9.301609,8.715788,6575.4277
1270794206283712000,2.9096907295723105,8.310546,8.74595,7.698969,5744.7974
1270807022466136064,15.318255939237867,7.5389066,7.7625866,7.155228,6345.571
1270824923889796608,2.8791205983907715,8.230824,8.81434,7.503979,4699.4204
1270923085364600960,12.091106493593516,8.236954,8.472049,7.8376355,6268.7354
1271404710118832512,2.9150002204032135,8.161451,8.686631,7.477613,4895.3506
1271452057834441344,2.535841468033493,9.934826,10.444905,9.268276,4860.592
1271698932552712704,4.40543494908392,8.717685,8.867002,8.437428,7131.7896
1271810292467471232,5.049052873574867,7.1239295,7.6041684,6.477022,5105.4443
1272070567485445248,11.660391350839207,8.429445,8.802153,7.8872056,5616.7734
1272142001380555904,16.522035850819858,8.938729,9.328609,8.380874,5310.971
1272207628481793664,6.139945357474451,10.16267,10.491945,9.661285,5658.8535
1272349396762485248,1.0168500477725884,10.63495,11.193504,9.930719,4546.627
1272432890925213952,8.678189166682774,8.3891325,8.586107,8.041953,6621.985
1272724051051184128,13.587837991639146,8.910039,9.210492,8.439133,5819.008
1272944026393513088,3.7501773603363593,10.140216,10.349433,9.775338,6746.991
1272979073326588288,18.129999386213928,8.409423,8.741483,7.9013853,5565.1846
1273006114440663680,8.576411101428231,8.141997,8.37821,7.740436,6214.0776
1273169013960272640,28.302744446357057,6.356777,6.5670066,5.9850636,6481.728
1273345554295627008,4.672544077771726,9.703593,9.923664,9.324553,6452.4736
1273592222857259392,2.2797831543323466,8.592073,9.088321,7.9358726,4793.6357
1273757699357687424,6.846472298900558,9.132186,9.437404,8.656108,5953.3047
1273816729387963776,4.597663042923333,9.42486,9.638006,9.060823,6501.0215
1273869536008865408,3.9705422815635703,9.268699,9.514153,8.860999,6193.7485
1273974887263858560,3.610163598864025,7.8029623,8.35111,7.104824,4566.877
1274028557175119104,2.7316868284561506,8.395903,8.912614,7.720169,4898.937
1274149228575867264,9.720199423521601,7.177722,7.289005,6.9553146,7492.194
1274211003088777472,3.42707312025806,9.59873,9.798042,9.251919,6615.1504
1274432382883190528,2.352702309669467,8.512783,8.998509,7.8525567,4891.0957
1274568245587206016,14.090074942985321,8.206519,8.5084095,7.7326365,5771.547
1274687027204789632,5.7681356889532385,9.962129,10.304004,9.448525,5646.8564
1274809004275217664,9.014934649964273,9.618182,9.921095,9.149684,5899.58
1275053886131026304,5.14401576031614,9.02476,9.494627,8.389026,4983.176
1275081545720433152,5.595668806980859,9.449914,9.687824,9.052951,6365.864
1275230216008361728,1.9563380354007323,7.990747,8.635545,7.217777,4745.476
1275302856792354560,9.773597455421605,7.760501,7.9305625,7.44784,6854.34
1275570072477757056,11.895852764851456,6.59745,7.097515,5.9378076,4866.973
1275705587288578816,3.4998910561734826,9.059586,9.285112,8.678154,6503.92
1276177896250630656,2.18617735378318,8.962753,9.509676,8.266254,4582.6943
1277115023753077248,21.860036704506886,6.791531,7.0293274,6.391904,6252.877
1277185633015465856,21.96803856328397,8.8103,9.228425,8.223783,5229.838
1277195425540938240,12.939814918172377,8.501861,8.760686,8.076207,6100.5557
1277208757119483136,8.113677940676487,7.9831243,8.13233,7.7032084,7076.142
1277282596197204096,18.538683831555424,8.430952,8.751773,7.934588,5692.986
1277547647218986112,10.49924245197644,8.218064,8.523659,7.7438912,5784.0537
1277729096700272000,0.8203488633301621,9.055808,9.900131,8.153988,4487.813
1277785176089688448,2.4718780499654764,8.672332,9.207797,7.9693036,4586.5503
1278089775171112832,12.086502303560934,5.3662653,5.3352423,5.403148,10957.645
1278120527136870400,4.507953044575778,9.569942,9.754888,9.2389145,6959.567
1278378706211006080,6.0271162909261236,6.4245005,6.8721004,5.807546,5004.5073
1278392381386793856,27.15731055110921,7.678368,7.976045,7.203414,5771.4297
1278410111011848832,5.817022143840764,8.144925,8.289498,7.8791647,7339.414
1278935093453867520,7.155481434995199,9.17321,9.46839,8.70973,5849.4062
1279014086491361280,2.3331074879757168,8.335152,8.775545,7.6816473,5122.244
1279014395730150528,17.732528163570127,8.629401,8.972507,8.1127,5687.569
1279196120089870208,8.456437446494556,8.844403,9.063596,8.4688015,6441.2827
1279510069314833920,4.774461287318973,8.528422,8.69384,8.169586,6865.133
1279516941262438656,2.233966783179794,8.718276,9.226565,8.049551,4791.9043
1279644450251952768,8.225526738394883,8.618073,8.87475,8.19711,6134.94
1279694100073900416,14.384692165583994,9.469478,9.84221,8.924203,5352.144
1279838754572750208,37.75848526939367,7.742856,8.171675,7.1462054,5069.2383
1279974750416710656,7.277591587924567,9.088823,9.313421,8.70698,6382.6953
1280354666043605248,8.827942855004768,6.9175425,7.1386085,6.536889,6564.247
1280363737014446464,8.33043424737336,9.051498,9.336991,8.597788,5925.3975
1280656546409227776,5.71335228756838,9.384301,9.559641,8.995703,6552.28
1280790862922444032,5.395105487931869,8.491622,8.613868,8.249998,7375.2197
1280794505054762752,2.4218504747629246,8.547365,9.073242,7.863331,4997.007
1280820515376708352,8.196659053648169,8.448977,8.827861,7.89338,5643.398
1281144699508201856,3.6630068086060725,9.645804,9.904899,9.223195,6084.0205
1281159985295803648,2.5945632297136068,10.145943,10.369346,9.766528,6413.0063
1281286124191269120,4.201462770409416,10.365722,10.646272,9.920027,6043.2427
1281293030498657536,4.140872696571312,8.986431,9.186268,8.636104,6693.7505
1281454212031460992,12.948023061134105,7.7062836,8.148599,7.075545,4999.7783
1281505648559728640,9.734281302621586,5.781428,5.805159,5.702409,9363.808
1281671262498606976,8.48865144477738,10.57612,11.001457,9.988764,5234.1
1282030974600636928,15.540148463449864,9.62369,10.03125,9.046175,5309.429
1282249536895477504,2.8445293615446183,8.2253,8.746975,7.5471654,4686.0703
1282302652755601280,4.7705382270686965,8.742157,8.86117,8.5125265,7384.919
1282383299360053248,6.135183941728014,8.833143,8.9998045,8.525994,6915.0996
1282668485185298048,2.784177246663438,7.1625085,7.7961884,6.3983974,4803.0425
1282815063829295360,18.1756049618557,7.562131,7.8592043,7.0934134,5808.0005
1282817022334383232,18.191726981089978,7.8391833,8.137918,7.369434,5797.2334
1282880931447612288,10.591558649740625,8.972755,9.263477,8.509932,5851.3174
1283098634750233728,3.3785818301962456,10.315952,10.534855,9.938665,6489.8784
1283143920884229376,6.344377314004478,8.6679325,8.853864,8.33355,6772.582
1283540844582413824,14.253215512557507,7.9369273,8.190813,7.51458,6101.165
1283856919816332928,5.603143954187677,9.650331,9.882509,9.257559,6488.428
1284036071491533952,13.241993181895683,9.387383,9.72781,8.877456,5537.0083
1284126849920556928,9.474152832248038,9.12636,9.380949,8.6995945,6133.984
1284213986217101824,4.316898558184741,9.79369,10.006103,9.428235,6530.0874
1284377160614513664,4.542636525091077,9.281597,9.785872,8.6217785,4777.4155
1284467045690769280,2.9564094211208745,9.5029,9.629951,9.269033,7458.256
1284528201728528128,3.8504868676836876,9.809211,10.012262,9.452226,6634.211
1284604239829981568,8.85199668519142,7.7100253,7.879082,7.397705,6920.675
1284721994948665216,68.85061524376745,8.020257,8.751454,7.1926694,4076.1396
1284748486306880640,18.740953829347465,10.062521,10.591628,9.379599,4678.68
1285156095883104896,1.5304448886840867,9.575182,10.115383,8.885761,4617.225
1285660084526184064,4.948112461035114,9.254254,9.430002,8.936258,6834.482
1286105111857016832,6.40956439198311,10.293267,10.613189,9.79873,5601.8325
1286188056265485952,1.3259296438357235,10.515594,10.749676,10.141544,6568.58
1286391019245005312,3.260709255038618,7.788861,8.272749,7.13986,4792.933
1286414139048115456,13.255100903287248,8.652332,8.90031,8.236759,6158.605
1286497878029574528,12.657668071367418,7.9118786,8.171838,7.4839697,6063.168
1286595562765816448,2.0284234548694213,8.892921,9.365565,8.251595,4981.8516
1286913596501992448,9.25082919142584,9.016754,9.339105,8.519001,5615.3306
1287069280480460032,24.178791213658464,6.2142034,6.428195,5.841229,6438.7266
1287188783650495360,6.30850316827857,9.247732,9.591583,8.732018,5686.991
1287196308433191808,3.8831079032443174,10.013168,10.250295,9.61306,6251.8164
1287285197070722304,4.529079048765126,8.618509,8.723117,8.408187,7525.811
1287340825490042752,3.4166572274168905,8.684158,8.690945,8.649046,9998.222
1287344398899671936,5.027539098952118,8.337722,8.791294,7.7151074,4931.084
1287358108438464128,4.367675582971115,10.71181,10.980274,10.279297,6029.8906
1287492832972426624,10.730333081657424,9.344373,9.629006,8.889367,5900.056
1287622231746576768,9.082643777299491,9.208796,9.497153,8.744388,5813.7427
1287666315290941440,4.562404345207593,8.769858,8.917164,8.4920845,7049.799
1287752248996223488,49.88516062738534,9.014265,9.765208,8.172898,4152.925
1287797603850959488,9.86653791461545,10.846543,11.239675,10.278074,5368.8945
1287869828021042816,1.8847561198970144,8.310653,8.9269495,7.5612144,4816.432
1288383540472610816,2.6783875285053758,8.472891,9.001097,7.7882133,4879.191
1288455798999578624,13.474811096261691,7.443825,7.730922,6.984159,5847.579
1288705972254466048,3.6230554798568133,7.9145403,8.404417,7.2637553,4853.398
1288752735858092288,7.964233938380473,10.962456,11.316094,10.43178,5665.798
1288848427729519104,3.622263552684176,8.04551,8.551224,7.378675,4810.027
1289010365176885632,4.387167154688351,6.9322605,7.393252,6.305764,5040.323
1289109596100485760,6.337590481298986,7.989842,8.183916,7.641691,6663.653
1289181820273545344,3.681165281577783,7.8348336,8.351268,7.1572247,5085.5947
1289220784217857024,9.47831346001056,6.125945,6.1571794,6.0334816,9433.706
1289398561500908288,14.585132208834372,8.558736,8.836467,8.113452,5955.5894
1289448795439544576,7.296602393285215,8.562161,8.83152,8.122591,5980.8374
1289739788061994752,1.6444258325727734,9.621122,10.176793,8.918745,4553.794
1289890386794861696,3.227328727114907,10.527931,10.86974,10.017698,5713.0327
1290068748196654720,2.4609043814490263,8.372072,8.883599,7.702303,4810.8535
1290111869668324224,3.7025658832643913,9.900735,10.128811,9.467245,6191.117
1290219381289736192,2.5247380641573,7.8653493,8.476248,7.1152673,4869.0737
1290250751730859136,3.2669778125912585,7.5067587,7.986673,6.859209,5096.4077
1290287722809551488,4.646347166087785,10.420959,10.678968,10.003194,6134.3506
1290568166993663744,7.210100100259424,6.4549346,6.930256,5.812203,5008.77
1290958631060752512,2.661004276509211,8.246475,8.76081,7.572763,4876.085
1291230412294591360,12.07398114168639,7.7741237,7.9660134,7.432207,6637.6133
1291315869260277504,4.3233053915683515,9.808862,9.955984,9.433077,6822.5645
1291425197651616512,7.6535613042525465,9.102485,9.118704,8.492287,6273.1455
1291620330902006144,8.455868854249339,9.232957,9.501752,8.794389,6003.417
1291693001748846592,10.789506919158107,5.2525735,5.7558236,4.592097,4848.362
1291803330868875904,1.6936302295731165,9.282694,9.788183,8.6168585,4809.211
1292061544302612096,10.482097991108315,10.588106,11.005739,10.001834,5384.036
1292086558192170240,18.551173077737165,7.062673,7.47319,6.476698,5443.485
1292295808998424576,5.275957756690949,9.386242,9.644181,8.959931,6072.0146
1292332161601570432,2.141697883606939,9.004181,9.564452,8.300502,4755.707
1292359924270247168,22.99343361938846,8.657206,9.066425,8.079749,5222.8716
1292465236868256384,3.0257264929782712,8.847512,8.919622,8.69293,9395.372
1292829243937863424,3.615580869902498,9.852654,10.067519,9.487484,6491.3853
1293099551998558720,9.077416671244617,7.8960276,8.138817,7.489588,6192.9663
1293268258314304896,11.338051631932212,7.274626,7.469109,6.930521,6588.971
1293353745343431296,2.8697804445713113,10.963598,11.221337,10.546331,6130.2134
1293576052850278912,6.190634561995957,9.431607,9.725812,8.966935,5833.516
1293848731733762560,12.58444636588543,7.4405646,7.650838,7.0713344,6460.275
1293926487821730176,20.42571657230227,9.993587,10.588504,9.261402,4497.3555
1294206932006254848,8.928759588169083,7.2595716,7.3235526,7.1153293,8113.4297
1294236477085768576,16.812045148007318,8.314787,8.63837,7.81799,5712.4805
1294530669461176320,9.511533963653818,8.427036,8.722839,7.959227,5819.4233
1294640723703282048,6.769308909879236,8.666937,8.948538,8.218201,6082.668
1294674911643124096,24.178806320721375,6.05234,6.2447214,5.7091007,6641.1416
1295128528909162496,21.96322849783939,8.60144,8.986691,8.043658,5284.047
1295254010673349888,2.3032877015534448,10.263734,10.338175,10.084902,8432.128
1295557647681209984,16.80008304456588,8.198147,8.470969,7.755275,5976.069
